subject,window,window_index,window_sec,status,status_name,label_major,t_start_sec,t_end_sec,major_ratio,n_peaks,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec_raw,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
S17,window35,35,60,2,meditation,4,5520.0,5580.0,1.0,61,1.0,52,0.9776041666666667,1.0300480769230769,0.14035250554802883,0.18547208083592487,0.14035250554802883,0.002348107762472752,0.006548835547077465,0.35855347803330273
S17,window36,36,60,2,meditation,4,5580.0,5640.0,1.0,61,1.0,52,0.9888020833333333,1.0084134615384615,0.13960169675564912,0.1713868960488371,0.13960169675564912,0.0027711356149142776,0.0047999100438913455,0.5773307394460426
S2,window1,1,60,0,baseline,1,360.0,420.0,1.0,82,1.0,66,0.7310956790123457,0.7824337121212122,0.1313297525007261,0.11325534352311356,0.1313297525007261,0.00378556744525933,0.0035834632602440714,1.0563991229538916
S2,window2,2,60,0,baseline,1,420.0,480.0,1.0,81,1.0,59,0.740234375,0.8177966101694916,0.10458290568844349,0.1285526923865369,0.10458290568844349,0.000947611963304996,0.000894604362209992,1.0592525627351697
S2,window3,3,60,0,baseline,1,480.0,540.0,1.0,80,0.9873417721518988,56,0.7563291139240507,0.7709263392857143,0.12402932215771698,0.1639170079990592,0.12402932215771698,0.004291561817912318,0.00318612516458909,1.3469533041605397
S2,window4,4,60,0,baseline,1,540.0,600.0,1.0,77,1.0,66,0.7763157894736842,0.8037405303030303,0.076019389567722,0.07610365843323878,0.076019389567722,0.0030597095110642563,0.0005860610948135244,5.220802981364612
S2,window5,5,60,0,baseline,1,600.0,660.0,1.0,85,1.0,49,0.7096354166666666,0.7659438775510204,0.14041189195111334,0.16916062117173822,0.14041189195111334,0.013028459868829171,0.0010309999578173086,12.636722019282363
S2,window6,6,60,0,baseline,1,660.0,720.0,1.0,78,1.0,59,0.7674512987012987,0.798728813559322,0.10288656733303629,0.15169824839730467,0.10288656733303629,0.0003939399139392468,0.0015395429278668511,0.255881084449577
S2,window7,7,60,0,baseline,1,720.0,780.0,1.0,73,1.0,66,0.8216145833333334,0.8307291666666666,0.07451822720174175,0.09845943742124313,0.07451822720174175,0.0012967501012832922,0.0011563554039623971,1.1214113730431103
S2,window8,8,60,0,baseline,1,780.0,840.0,1.0,76,1.0,59,0.7764583333333334,0.8204449152542372,0.08993715811935597,0.13080860199391878,0.08993715811935597,0.0035007266997134803,0.0014466075306366606,2.4199560873105574
S2,window9,9,60,0,baseline,1,840.0,900.0,1.0,77,1.0,65,0.7870065789473685,0.8473557692307693,0.060345635998170305,0.06963102917959331,0.060345635998170305,0.0007760875998657394,0.0003568721268194611,2.1746937951765455
S2,window10,10,60,0,baseline,1,900.0,960.0,1.0,82,1.0,51,0.7318672839506173,0.7846200980392157,0.11349107829878857,0.139369394506111,0.11349107829878857,0.003001818346755311,0.004305175394661906,0.6972580839510837
S2,window11,11,60,0,baseline,1,960.0,1020.0,1.0,76,1.0,56,0.785625,0.8387276785714286,0.11607008713167155,0.1688131195084725,0.11607008713167155,0.001976840385364122,0.0019911247612275592,0.9928259764824425
S2,window12,12,60,0,baseline,1,1020.0,1080.0,1.0,75,1.0,63,0.8046875,0.8514384920634921,0.0733338943194718,0.09326571826576491,0.0733338943194718,0.001240826901533587,0.0012282845427368672,1.0102112811488881
S2,window13,13,60,0,baseline,1,1080.0,1140.0,1.0,70,1.0,65,0.8541666666666666,0.853125,0.06028527932958554,0.06746060952800993,0.06028527932958554,0.0019580521272644937,0.0007271116200943377,2.692918216615009
S2,window14,14,60,0,baseline,1,1140.0,1200.0,1.0,75,1.0,55,0.7991976351351351,0.8556818181818182,0.08175996192493573,0.09923207751696693,0.08175996192493573,0.0020294766291019577,0.0015552768419796787,1.3048973496697092
S2,window15,15,60,0,baseline,1,1200.0,1260.0,1.0,80,1.0,56,0.7553401898734177,0.828125,0.10147661203537775,0.1168698345965988,0.10147661203537775,0.0027478797402614,0.0008718372915007773,3.1518263408200977
S2,window16,16,60,0,baseline,1,1260.0,1320.0,1.0,74,1.0,64,0.8022260273972602,0.851806640625,0.08230943286832454,0.11471853495361925,0.08230943286832454,0.0014538365353867454,0.002967618900692683,0.4899000121098433
S2,window17,17,60,0,baseline,1,1320.0,1380.0,1.0,78,1.0,70,0.773538961038961,0.7879464285714286,0.08511462484347151,0.1095527799473975,0.08511462484347151,0.00046188964420458155,0.000708483924810121,0.6519408952410196
S2,window18,18,60,0,baseline,1,1380.0,1440.0,1.0,86,1.0,54,0.6994485294117647,0.7621527777777778,0.10668257983150845,0.1378793812061559,0.10668257983150845,0.0012053499521800272,0.0021792003432906017,0.5531157132436679
S2,window19,19,60,1,stress,2,2280.0,2340.0,1.0,83,0.975609756097561,47,0.7246570121951219,0.6482712765957447,0.12068139685679179,0.16705189289103628,0.12068139685679179,0.003908539411283402,0.00260657462400689,1.499492619656943
S2,window20,20,60,1,stress,2,2340.0,2400.0,1.0,86,0.9764705882352941,52,0.6930147058823529,0.6051682692307693,0.11014987300040086,0.14201383895040431,0.11014987300040086,0.0025616697483477778,0.0029507297848357017,0.868147860069272
S2,window21,21,60,1,stress,2,2400.0,2460.0,1.0,84,1.0,42,0.6925828313253012,0.6331845238095238,0.10593210580484765,0.1384701088198654,0.10593210580484765,0.0030662336239905465,0.002873897444085836,1.0669252064998065
S2,window22,22,60,1,stress,2,2460.0,2520.0,1.0,91,1.0,55,0.6585069444444445,0.6008522727272727,0.11925052194213272,0.1612201424051276,0.11925052194213272,0.004032194102866622,0.0024354383775286124,1.6556338029617217
S2,window23,23,60,1,stress,2,2520.0,2580.0,1.0,72,0.9436619718309859,39,0.8287852112676056,0.7355769230769231,0.11429439542877849,0.15600309439407387,0.11429439542877849,0.0029005272768886066,0.0007178128882539968,4.040784617205508
S2,window24,24,60,1,stress,2,2580.0,2640.0,1.0,84,1.0,45,0.7117846385542169,0.6697916666666667,0.09418878796214428,0.12828599917850456,0.09418878796214428,0.001795685155330354,0.002098440834457942,0.8557235094951847
S2,window25,25,60,1,stress,2,2640.0,2700.0,1.0,77,0.9868421052631579,48,0.7769325657894737,0.6868489583333334,0.12203341456235774,0.1637971194590586,0.12203341456235774,0.0030461745311713036,0.002938194787740976,1.0367503692678413
S2,window26,26,60,1,stress,2,2700.0,2760.0,1.0,79,1.0,52,0.7580128205128205,0.7641225961538461,0.13431557606095768,0.18605190396267718,0.13431557606095768,0.0029480511976567444,0.004365780411440434,0.6752632793741616
S2,window27,27,60,1,stress,2,2760.0,2820.0,1.0,80,0.9873417721518988,45,0.7509889240506329,0.7142361111111111,0.11690926331461265,0.15106819581543898,0.11690926331461265,0.0028499862650918015,0.0013940548869738538,2.0443859791477883
S2,window28,28,60,1,stress,2,2820.0,2880.0,1.0,72,0.9859154929577465,47,0.8182218309859155,0.8031914893617021,0.11557105800694928,0.16119880380395535,0.11557105800694928,0.0015533170203541437,0.0012514899748311916,1.2411741616736998
S2,window29,29,60,2,meditation,4,5520.0,5580.0,1.0,73,0.9861111111111112,50,0.8166232638888888,0.7928125,0.12210755057018381,0.1564093575120969,0.12210755057018381,0.0031867450387458715,0.004018375720368697,0.7930430752387382
S2,window30,30,60,2,meditation,4,5580.0,5640.0,1.0,67,1.0,63,0.8934659090909091,0.876984126984127,0.07647017552012754,0.07685459013093199,0.07647017552012754,0.0018494804585602216,0.0011544521941144225,1.6020416159189281
S2,window31,31,60,2,meditation,4,5640.0,5700.0,1.0,72,1.0,59,0.8309859154929577,0.8784427966101694,0.07474509763002082,0.09903392454713131,0.07474509763002082,0.002966124208426148,0.001442896414008041,2.0556736988394917
S2,window32,32,60,2,meditation,4,5700.0,5760.0,1.0,66,1.0,64,0.9064903846153847,0.91259765625,0.06925852577801765,0.08902180739830166,0.06925852577801765,0.0018256457175445495,0.0018721822591275504,0.9751431564121928
S2,window33,33,60,2,meditation,4,5760.0,5820.0,1.0,63,1.0,62,0.9584173387096774,0.9584173387096774,0.05668122317184275,0.07240870099310025,0.05668122317184275,0.0008098179711181725,0.0016012742286881242,0.5057334693893325
S3,window1,1,60,0,baseline,1,360.0,420.0,1.0,66,1.0,46,0.9019230769230769,1.044836956521739,0.14057248021571686,0.13095618568606998,0.14057248021571686,0.0010231973213592248,0.0024751726068034698,0.41338422966817656
S3,window2,2,60,0,baseline,1,420.0,480.0,1.0,77,0.9868421052631579,46,0.7709703947368421,0.6813858695652174,0.11825726671901628,0.16697562509240682,0.11825726671901628,0.001158276420224925,0.004064332778038293,0.28498562580399317
S3,window3,3,60,0,baseline,1,480.0,540.0,1.0,60,1.0,49,0.998146186440678,1.1112882653061225,0.1293346276948692,0.17903527461729898,0.1293346276948692,0.0047638287375500925,0.004456164823338472,1.069042310239576
S3,window4,4,60,0,baseline,1,540.0,600.0,1.0,64,1.0,41,0.9298115079365079,1.1211890243902438,0.15206986550723864,0.2031700671158894,0.15206986550723864,0.015575748701735937,0.0013937978806066338,11.175041172366239
S3,window5,5,60,0,baseline,1,600.0,660.0,1.0,74,1.0,34,0.8035102739726028,0.8097426470588235,0.13864364942836943,0.20035627594514244,0.13864364942836943,0.0018044963972960156,0.00214337014396747,0.8418967682155988
S3,window6,6,60,0,baseline,1,660.0,720.0,1.0,64,1.0,43,0.9285714285714286,1.0290697674418605,0.15244574497693866,0.234375,0.15244574497693866,0.0017817030236142223,0.004495241554754332,0.3963531218316461
S3,window7,7,60,0,baseline,1,720.0,780.0,1.0,59,0.9827586206896551,43,1.0075431034482758,1.1210029069767442,0.13836987918397087,0.1999668638844589,0.13836987918397087,0.002834018203770534,0.006840415898534059,0.41430495540159784
S3,window8,8,60,0,baseline,1,780.0,840.0,1.0,64,1.0,44,0.9151785714285714,1.0443892045454546,0.16542464772155047,0.22226464312684177,0.16542464772155047,0.0033424702538671835,0.005191628530020328,0.6438192244571272
S3,window9,9,60,0,baseline,1,840.0,900.0,1.0,72,0.9859154929577465,41,0.8180017605633803,0.7801067073170732,0.1396430078267077,0.16311108058429077,0.1396430078267077,0.005687156918689402,0.0022584988270143457,2.518113735842679
S3,window10,10,60,0,baseline,1,900.0,960.0,1.0,79,1.0,38,0.7536057692307693,0.6525493421052632,0.13089679774826957,0.19255228646694553,0.13089679774826957,0.0021205804270738094,0.004312502680070125,0.4917284890914727
S3,window11,11,60,0,baseline,1,960.0,1020.0,1.0,64,0.9841269841269841,48,0.9407242063492064,1.0520833333333333,0.1525383817250778,0.18602589866307395,0.1525383817250778,0.006213235739616018,0.006823338833213553,0.9105858424283764
S3,window12,12,60,0,baseline,1,1020.0,1080.0,1.0,58,0.9824561403508771,46,1.0260416666666667,1.125,0.14298294877818246,0.18509745462413396,0.14298294877818246,0.005033002117544424,0.0030505671155978595,1.6498578548920209
S3,window13,13,60,0,baseline,1,1080.0,1140.0,1.0,60,1.0,43,1.0103283898305084,1.142078488372093,0.15514924599991742,0.22208606242180937,0.15514924599991742,0.00481937901303212,0.002439006613833475,1.975959796786827
S3,window14,14,60,0,baseline,1,1140.0,1200.0,1.0,62,1.0,44,0.9713114754098361,1.1008522727272727,0.1492187330978745,0.17461153936734122,0.1492187330978745,0.004809949977712674,0.00347972714417276,1.3822779138782588
S3,window15,15,60,0,baseline,1,1200.0,1260.0,1.0,67,1.0,28,0.8903882575757576,0.9330357142857143,0.16280112161070662,0.20223272685246863,0.16280112161070662,0.0020348135563362,0.005502037970614858,0.3698290646490772
S3,window16,16,60,0,baseline,1,1260.0,1320.0,1.0,66,1.0,47,0.9060096153846153,1.066156914893617,0.14390070607944552,0.20521758650880778,0.14390070607944552,0.005943149971142051,0.007275966624098593,0.8168193008826972
S3,window17,17,60,0,baseline,1,1320.0,1380.0,1.0,66,0.9846153846153847,41,0.9163461538461538,1.1063262195121952,0.14864172857620617,0.19243188222556834,0.14864172857620617,0.004199945411294528,0.005926182105626165,0.708710150386234
S3,window18,18,60,0,baseline,1,1380.0,1440.0,1.0,56,1.0,50,1.052840909090909,1.091875,0.1317193987231949,0.16797523866204633,0.1317193987231949,0.0024926842398439192,0.006064369544667396,0.4110376555194959
S3,window19,19,60,1,stress,2,2280.0,2340.0,1.0,99,1.0,80,0.6049107142857143,0.584765625,0.0791254304268506,0.11716442283324789,0.0791254304268506,0.0004495820326940527,0.0007823499488412052,0.5746559239378248
S3,window20,20,60,1,stress,2,2340.0,2400.0,1.0,87,1.0,64,0.6831395348837209,0.685546875,0.10247859079956957,0.13822073910326904,0.10247859079956957,0.004169839601436944,0.003345581670598157,1.246372084735692
S3,window21,21,60,1,stress,2,2400.0,2460.0,1.0,99,1.0,61,0.6101721938775511,0.5706967213114754,0.0954678070444333,0.12733815810830887,0.0954678070444333,0.0013693852530034284,0.001973909086152511,0.6937428185573613
S3,window22,22,60,1,stress,2,2460.0,2520.0,1.0,86,1.0,52,0.7020220588235294,0.6547475961538461,0.107524682682854,0.13836002761869867,0.107524682682854,0.0034295678720783966,0.00132916808402006,2.580236399978618
S3,window23,23,60,1,stress,2,2520.0,2580.0,1.0,79,1.0,51,0.7532051282051282,0.7218137254901961,0.12268145417652099,0.17476267389663044,0.12268145417652099,0.003796668559430989,0.001114719023464384,3.405942196654631
S3,window24,24,60,1,stress,2,2580.0,2640.0,1.0,92,1.0,67,0.6560782967032966,0.6564832089552238,0.10004854441011725,0.1549185697635237,0.10004854441011725,0.0014407712059654894,0.0023333258441638203,0.6174753558613284
S3,window25,25,60,1,stress,2,2640.0,2700.0,1.0,90,1.0,58,0.6569522471910112,0.6303879310344828,0.0986741870965637,0.14215481236955912,0.0986741870965637,0.0012330455738142402,0.0020109078272544144,0.6131785639811121
S3,window26,26,60,1,stress,2,2700.0,2760.0,1.0,81,1.0,55,0.739453125,0.7039772727272727,0.10863868150817513,0.14225521128903815,0.10863868150817513,0.0014746236745523022,0.0034606946006988776,0.4261062719185062
S3,window27,27,60,1,stress,2,2760.0,2820.0,1.0,85,0.9880952380952381,54,0.7064732142857143,0.6831597222222222,0.11503291954518717,0.17183479375359234,0.11503291954518717,0.001226374408206422,0.0017715342306621792,0.6922668424803834
S3,window28,28,60,1,stress,2,2820.0,2880.0,1.0,84,1.0,48,0.7174322289156626,0.7236328125,0.12770336214049213,0.1691638198280879,0.12770336214049213,0.003437454668063774,0.003824654430886037,0.8987621575179636
S3,window29,29,60,2,meditation,4,5820.0,5880.0,1.0,57,0.9464285714285714,33,1.0580357142857142,1.109375,0.17593769343064883,0.1775948112760829,0.17593769343064883,0.0068642030566627085,0.00039978977060218406,17.169531492322804
S3,window30,30,60,2,meditation,4,5880.0,5940.0,1.0,60,0.9491525423728814,32,0.9989406779661016,1.07470703125,0.17420011001565922,0.20658498578262277,0.17420011001565922,0.012167228357269364,0.0015164305370203844,8.023597560344967
S3,window31,31,60,2,meditation,4,5940.0,6000.0,1.0,74,0.9863013698630136,30,0.8174229452054794,0.88125,0.12127254944957659,0.1596083062450504,0.12127254944957659,0.009108378049438048,0.0016158561530040772,5.636874317373141
S3,window32,32,60,2,meditation,4,6000.0,6060.0,1.0,79,1.0,35,0.7504006410256411,0.6834821428571428,0.13546293688831704,0.207687033664131,0.13546293688831704,0.009548681430053444,0.00209249204302756,4.563305969009929
S3,window33,33,60,2,meditation,4,6060.0,6120.0,1.0,76,0.9866666666666667,36,0.790625,0.8324652777777778,0.10440150034139332,0.15304753871638332,0.10440150034139332,0.0012404894710204815,0.001540573072765752,0.8052130034919163
S3,window34,34,60,2,meditation,4,6120.0,6180.0,1.0,70,1.0,38,0.8596014492753623,0.9584703947368421,0.1424532253398027,0.2026045828118193,0.1424532253398027,0.001452345005850467,0.0038926076705972103,0.3731033612302485
S4,window1,1,60,0,baseline,1,300.0,360.0,1.0,72,1.0,52,0.8290052816901409,0.8665865384615384,0.08883667063525183,0.11117651516624275,0.08883667063525183,0.0015358242609763261,0.0016172122732718505,0.9496738841025087
S4,window2,2,60,0,baseline,1,360.0,420.0,1.0,65,1.0,52,0.93115234375,0.9239783653846154,0.14615941828557621,0.24167551433262985,0.14615941828557621,0.003831583334898169,0.004637248643897585,0.8262622147596861
S4,window3,3,60,0,baseline,1,420.0,480.0,1.0,62,1.0,52,0.9695184426229508,0.9708533653846154,0.1558898748399539,0.2603645781239581,0.1558898748399539,0.0030493324671854094,0.005618946954486141,0.5426875341385519
S4,window4,4,60,0,baseline,1,480.0,540.0,1.0,61,1.0,48,0.98828125,0.9713541666666666,0.14449018748521952,0.22906212355923902,0.14449018748521952,0.0014691338477759975,0.00696168119729028,0.21103147445876055
S4,window5,5,60,0,baseline,1,540.0,600.0,1.0,60,1.0,48,0.9923199152542372,0.9729817708333334,0.13526908461889947,0.20991613937905898,0.13526908461889947,0.002583663493300144,0.005971721272221579,0.4326497127919332
S4,window6,6,60,0,baseline,1,600.0,660.0,1.0,61,1.0,50,0.9841145833333333,1.0053125,0.15179942821450282,0.20933406544715233,0.15179942821450282,0.010759935077121769,0.006579968972131636,1.635256202984191
S4,window7,7,60,0,baseline,1,660.0,720.0,1.0,70,1.0,52,0.860733695652174,0.8843149038461539,0.12414293069610399,0.18710385029862062,0.12414293069610399,0.002216272567792373,0.002437446720972243,0.9092599024721867
S4,window8,8,60,0,baseline,1,720.0,780.0,1.0,60,0.9830508474576272,48,0.9957627118644068,1.0130208333333333,0.14903024924817185,0.2179292162253021,0.14903024924817185,0.004778275078789312,0.008181129690851234,0.5840605465688614
S4,window9,9,60,0,baseline,1,780.0,840.0,1.0,59,1.0,52,1.0072737068965518,1.0021033653846154,0.14886479636518252,0.23613513910802988,0.14886479636518252,0.0007431650062203097,0.005183568289146203,0.1433693866397809
S4,window10,10,60,0,baseline,1,840.0,900.0,1.0,71,1.0,54,0.8486607142857143,0.8640046296296297,0.09653603470769372,0.11328506215121116,0.09653603470769372,0.0016644978914245403,0.001183580554374417,1.4063241283178336
S4,window11,11,60,0,baseline,1,900.0,960.0,1.0,56,1.0,50,1.0741477272727273,1.070625,0.16042058977886847,0.26077887225930846,0.16042058977886847,0.0008977479460411221,0.007943063065940047,0.1130228903621169
S4,window12,12,60,0,baseline,1,960.0,1020.0,1.0,59,1.0,52,1.0123922413793103,1.0303485576923077,0.14057202065385635,0.2059220134243668,0.14057202065385635,0.00887788793885159,0.002786126075447568,3.1864631026883554
S4,window13,13,60,0,baseline,1,1020.0,1080.0,1.0,58,1.0,48,1.0320723684210527,1.0006510416666667,0.10778033626005998,0.1479160423520937,0.10778033626005998,0.0032919066483739676,0.0025679701919700463,1.2819099920503927
S4,window14,14,60,0,baseline,1,1080.0,1140.0,1.0,59,1.0,45,1.0183189655172413,1.0256944444444445,0.14084302371877322,0.2256053449321,0.14084302371877322,0.0032995569838887477,0.006110365376587634,0.539993401463564
S4,window15,15,60,0,baseline,1,1140.0,1200.0,1.0,65,1.0,52,0.93212890625,0.9921875,0.14900574431525218,0.1787158029814211,0.14900574431525218,0.002004131398345978,0.00497767324077579,0.4026241381070699
S4,window16,16,60,0,baseline,1,1200.0,1260.0,1.0,72,0.9859154929577465,53,0.8226232394366197,0.8564268867924528,0.11798789571043236,0.19158706628148506,0.11798789571043236,0.0025089143583017746,0.0034598803339062215,0.7251448362866348
S4,window17,17,60,0,baseline,1,1260.0,1320.0,1.0,64,0.9841269841269841,49,0.9325396825396826,0.9684311224489796,0.14030539772540102,0.2255048950295573,0.14030539772540102,0.0012666740867039899,0.004537947210609803,0.279129312862539
S4,window18,18,60,0,baseline,1,1320.0,1380.0,1.0,60,1.0,48,1.0050317796610169,1.0211588541666667,0.14924020840382202,0.2339757237305032,0.14924020840382202,0.0006157922718208733,0.007924077780308519,0.07771153803552112
S4,window19,19,60,0,baseline,1,1380.0,1440.0,1.0,62,1.0,51,0.9672131147540983,1.0061274509803921,0.13844920913876524,0.21502407205357263,0.13844920913876524,0.0031785429551172387,0.005709254721259157,0.5567351800369876
S4,window20,20,60,1,stress,2,3660.0,3720.0,1.0,86,1.0,51,0.690625,0.664828431372549,0.11260181112276854,0.15735546443482668,0.11260181112276854,0.002560509558114514,0.0021815565124617673,1.1737076456594375
S4,window21,21,60,1,stress,2,3720.0,3780.0,1.0,92,1.0,54,0.6548763736263736,0.5853587962962963,0.09574048958636196,0.1407723284846178,0.09574048958636196,0.0010855964487005256,0.002178151036899995,0.4984027417334551
S4,window22,22,60,1,stress,2,3780.0,3840.0,1.0,90,0.9887640449438202,53,0.6660814606741573,0.6332547169811321,0.1112169602259522,0.13941789612390293,0.1112169602259522,0.0009127667477211154,0.003916618626300306,0.23304968770557266
S4,window23,23,60,1,stress,2,3840.0,3900.0,1.0,87,1.0,44,0.6876816860465116,0.6477272727272727,0.10667604179271925,0.14444897681904764,0.10667604179271925,0.0027712654478202056,0.0018438859495466986,1.502948405513635
S4,window24,24,60,1,stress,2,3900.0,3960.0,1.0,89,0.9886363636363636,51,0.6780894886363636,0.6709558823529411,0.10146992220582782,0.14888911561964494,0.10146992220582782,0.0014585051441705099,0.004860861637904303,0.3000507426085317
S4,window25,25,60,1,stress,2,3960.0,4020.0,1.0,87,1.0,55,0.681140988372093,0.6894886363636363,0.10882795605263862,0.15700051235467236,0.10882795605263862,0.0012871996700448412,0.004046689574843038,0.31808707988053886
S4,window26,26,60,1,stress,2,4020.0,4080.0,1.0,89,1.0,62,0.6693892045454546,0.6983366935483871,0.10132333462470826,0.1507882507612014,0.10132333462470826,0.0013097896590895464,0.0018790443744143017,0.697050946174599
S4,window27,27,60,1,stress,2,4080.0,4140.0,1.0,96,1.0,57,0.6149671052631579,0.5868969298245614,0.10422219780208451,0.11589691121431088,0.10422219780208451,0.0019147882342774318,0.001444193875737941,1.3258526202370375
S4,window28,28,60,1,stress,2,4140.0,4200.0,1.0,89,0.9886363636363636,47,0.6759588068181818,0.620345744680851,0.1112778479751355,0.15852621915735607,0.1112778479751355,0.0010999022231906457,0.0028202590729709486,0.3900004200791293
S4,window29,29,60,2,meditation,4,5700.0,5760.0,1.0,64,1.0,53,0.9402281746031746,1.0032429245283019,0.14861531958868554,0.22749311525402427,0.14861531958868554,0.003266301534805963,0.0066951929313408655,0.487857716469391
S4,window30,30,60,2,meditation,4,5760.0,5820.0,1.0,66,1.0,49,0.9076923076923077,0.9139030612244898,0.1477645678643534,0.21429855066029765,0.1477645678643534,0.009276865395320792,0.003876675913701282,2.392994823873127
S4,window31,31,60,2,meditation,4,5820.0,5880.0,1.0,70,0.9710144927536232,47,0.8627717391304348,0.9125664893617021,0.14155130697862267,0.2121355370355697,0.14155130697862267,0.0015602743548899,0.0024679512700634372,0.6322144095048498
S4,window32,32,60,2,meditation,4,5880.0,5940.0,1.0,59,1.0,52,1.0242456896551724,1.0090144230769231,0.142229962285668,0.22016784901569095,0.142229962285668,0.0017773070921345462,0.005347217493178305,0.3323798020936945
S4,window33,33,60,2,meditation,4,5940.0,6000.0,1.0,64,1.0,51,0.9370039682539683,0.9877450980392157,0.1325577402880892,0.21798975033244108,0.1325577402880892,0.00135208398515829,0.006785650532911004,0.19925635406665335
S4,window34,34,60,2,meditation,4,6000.0,6060.0,1.0,63,1.0,52,0.9569052419354839,1.0027043269230769,0.14685457719886877,0.2282806513040558,0.14685457719886877,0.002594805132644321,0.0067149195296871455,0.38642386124993744
S5,window1,1,60,0,baseline,1,300.0,360.0,1.0,81,0.975,40,0.7330078125,0.65703125,0.11048267239000648,0.1769359775292486,0.11048267239000648,0.0011574614393994255,0.002226731109624764,0.5198029678556358
S5,window2,2,60,0,baseline,1,360.0,420.0,1.0,83,1.0,42,0.713795731707317,0.7068452380952381,0.12937873473308426,0.16892211186830686,0.12937873473308426,0.0018314708022633653,0.0038060891249207386,0.48119493321152995
S5,window3,3,60,0,baseline,1,420.0,480.0,1.0,76,1.0,49,0.785,0.8207908163265306,0.13500689558106152,0.16565140807550002,0.13500689558106152,0.0025714357026020455,0.001942568901648717,1.3237294699918187
S5,window4,4,60,0,baseline,1,480.0,540.0,1.0,62,1.0,56,0.9736168032786885,0.9827008928571429,0.12930904909469498,0.22161276116029716,0.12930904909469498,0.0007874503800457259,0.002436985485942238,0.32312477221884867
S5,window5,5,60,0,baseline,1,540.0,600.0,1.0,60,0.9322033898305084,46,0.9809322033898306,0.9568614130434783,0.14112173675382667,0.22556353040773236,0.14112173675382667,0.003957895775430565,0.003478750190040547,1.1377349792927882
S5,window6,6,60,0,baseline,1,600.0,660.0,1.0,63,0.9516129032258065,40,0.953125,0.97421875,0.1277313885354242,0.21157829425382693,0.1277313885354242,0.0017617447516981553,0.004338013532664162,0.40611785519631416
S5,window7,7,60,0,baseline,1,660.0,720.0,1.0,85,1.0,34,0.7044270833333334,0.7049632352941176,0.09785473989002595,0.13055824196677338,0.09785473989002595,0.0019549388185708208,0.000771204389084229,2.5349166138592962
S5,window8,8,60,0,baseline,1,720.0,780.0,1.0,65,1.0,59,0.917236328125,0.9576271186440678,0.08470934069022355,0.13329495283179718,0.08470934069022355,0.0005740833021096717,0.0010231271451673239,0.5611065103895617
S5,window9,9,60,0,baseline,1,780.0,840.0,1.0,65,1.0,58,0.93310546875,0.9649784482758621,0.11508751855768098,0.15923680368910575,0.11508751855768098,0.004121132274385433,0.004784299159555862,0.8613868274006528
S5,window10,10,60,0,baseline,1,840.0,900.0,1.0,65,1.0,56,0.915283203125,0.9595424107142857,0.11484932208733581,0.12042405542498558,0.11484932208733581,0.0026298925632486573,0.000957075361542092,2.747842718478544
S5,window11,11,60,0,baseline,1,900.0,960.0,1.0,67,1.0,57,0.8960700757575758,0.956140350877193,0.08999414597852018,0.08799287207333494,0.08999414597852018,0.00326169140997762,0.0014167051099082954,2.3023079306806142
S5,window12,12,60,0,baseline,1,960.0,1020.0,1.0,66,0.9692307692307692,53,0.901201923076923,0.9501768867924528,0.12194288611007659,0.1788100440438443,0.12194288611007659,0.009650552841077624,0.006718625378325583,1.4363879957067551
S5,window13,13,60,0,baseline,1,1020.0,1080.0,1.0,75,0.9594594594594594,31,0.7899070945945946,0.782258064516129,0.15153862070111315,0.2140301830836794,0.15153862070111315,0.0016778250053670301,0.004624202646663403,0.3628355272400672
S5,window14,14,60,0,baseline,1,1080.0,1140.0,1.0,73,0.9722222222222222,48,0.8229166666666666,0.8977864583333334,0.11813670840985425,0.17967665901616928,0.11813670840985425,0.0018764917417837866,0.0012469895916124895,1.5048174855712182
S5,window15,15,60,0,baseline,1,1140.0,1200.0,1.0,67,0.9393939393939394,43,0.8934659090909091,0.8601017441860465,0.1337742405109571,0.18164212508981184,0.1337742405109571,0.0032913006773526597,0.003253839724460241,1.01151284515055
S5,window16,16,60,0,baseline,1,1200.0,1260.0,1.0,71,0.9857142857142858,49,0.846875,0.9072066326530612,0.09189318524391904,0.09565661072021717,0.09189318524391904,0.006716513503937492,0.0008650583155066379,7.764232056429441
S5,window17,17,60,0,baseline,1,1260.0,1320.0,1.0,62,1.0,59,0.9661885245901639,0.9642478813559322,0.06156953356759889,0.09473263761402585,0.06156953356759889,0.0005773351867316779,0.0013464688197834427,0.42877724181131255
S5,window18,18,60,0,baseline,1,1320.0,1380.0,1.0,72,1.0,53,0.8389084507042254,0.9380896226415094,0.10103214501470657,0.11502410125792033,0.10103214501470657,0.0022145517954531234,0.0016065332978638712,1.3784661658726307
S5,window19,19,60,0,baseline,1,1380.0,1440.0,1.0,65,0.984375,51,0.923828125,0.9583333333333334,0.11732188645282549,0.11353688827865593,0.11732188645282549,0.0019397491933379064,0.0019649979431164413,0.9871507500214015
S5,window20,20,60,1,stress,2,3660.0,3720.0,1.0,108,1.0,66,0.5565128504672897,0.49573863636363635,0.08495458269491864,0.12379224220753589,0.08495458269491864,0.0008404308375708682,0.0018968462852303257,0.44306744521937813
