subject,window,window_index,window_sec,status,status_name,phase,t_start,t_end,major_ratio,stress_ratio,rest_ratio,covered_ratio,n_peaks,ibi_pass_ratio,valid_ibi_count,ibi_mean_sec_raw,ibi_mean_sec,ibi_std_sec,RMSSD,SDNN,LF,HF,LF_HF
f08,window22,22,60,0,normal,First Rest,2013-07-03 19:37:58,2013-07-03 19:38:58,1.0,0.0,1.0,1.0,86,0.9882352941176471,45,0.7016544117647059,0.675,0.10502769145431227,0.13329208198283266,0.10502769145431227,0.0008206165768029884,0.002069206137919516,0.39658522259559775
f08,window23,23,60,0,normal,First Rest,2013-07-03 19:38:28,2013-07-03 19:39:28,1.0,0.0,1.0,1.0,87,1.0,51,0.6785973837209303,0.6372549019607843,0.11487459050894691,0.16572815184059708,0.11487459050894691,0.00123645535972939,0.0028489395112897254,0.4340054798740329
f08,window24,24,60,0,normal,First Rest,2013-07-03 19:38:58,2013-07-03 19:39:58,1.0,0.0,1.0,1.0,83,1.0,69,0.7242759146341463,0.7275815217391305,0.10882295534325849,0.1547144213055993,0.10882295534325849,0.0010954507725249051,0.0022680075539376495,0.48300137740856064
f08,window25,25,60,0,normal,First Rest,2013-07-03 19:39:28,2013-07-03 19:40:28,1.0,0.0,1.0,1.0,78,1.0,71,0.7666396103896104,0.7838908450704225,0.07735029250555105,0.11598339724934772,0.07735029250555105,0.00018306929499371235,0.0015837154741101115,0.11559481358012168
f08,window26,26,60,0,normal,First Rest,2013-07-03 19:39:58,2013-07-03 19:40:58,1.0,0.0,1.0,1.0,79,1.0,70,0.7548076923076923,0.7560267857142857,0.0985841756282986,0.13011772209526598,0.0985841756282986,0.0009132741098141427,0.0029950064285771878,0.3049322702949937
f08,window27,27,60,0,normal,First Rest,2013-07-03 19:40:28,2013-07-03 19:41:28,1.0,0.0,1.0,1.0,82,1.0,73,0.736304012345679,0.728595890410959,0.09978126660159274,0.14127454156269628,0.09978126660159274,0.0021600436647289147,0.0015401860125580937,1.4024563572949866
f08,window28,28,60,0,normal,First Rest,2013-07-03 19:40:58,2013-07-03 19:41:58,1.0,0.0,1.0,1.0,90,1.0,70,0.6701193820224719,0.7015625,0.10253313652093858,0.1635089219965191,0.10253313652093858,0.0018052851432845665,0.0010294855371227414,1.7535798981014046
f08,window29,29,60,0,normal,First Rest,2013-07-03 19:41:28,2013-07-03 19:42:28,1.0,0.0,1.0,1.0,88,1.0,69,0.6812140804597702,0.7189764492753623,0.10804027587741397,0.16342663893728657,0.10804027587741397,0.0013808206924583995,0.001387650091076881,0.9950784432888397
f08,window30,30,60,0,normal,First Rest,2013-07-03 19:41:58,2013-07-03 19:42:58,1.0,0.0,1.0,1.0,82,1.0,73,0.7295524691358025,0.7412243150684932,0.12125121090855605,0.2025064031480788,0.12125121090855605,0.000739777699261517,0.0034234507670331386,0.21609123355456628
f08,window31,31,60,0,normal,First Rest,2013-07-03 19:42:28,2013-07-03 19:43:28,1.0,0.0,1.0,1.0,83,1.0,69,0.7217987804878049,0.7182971014492754,0.12326039895985788,0.2068729451648438,0.12326039895985788,0.0006840405992404872,0.0037410835298248147,0.18284558304757206
f08,window32,32,60,0,normal,First Rest,2013-07-03 19:42:58,2013-07-03 19:43:58,1.0,0.0,1.0,1.0,83,1.0,67,0.7179878048780488,0.7066231343283582,0.1162335518225287,0.18465726980453995,0.1162335518225287,0.00174922011855725,0.002654774517133653,0.6588959277964873
f08,window33,33,60,0,normal,First Rest,2013-07-03 19:43:28,2013-07-03 19:44:28,1.0,0.0,1.0,1.0,82,1.0,72,0.7307098765432098,0.7319878472222222,0.12938960626036686,0.20489478201980563,0.12938960626036686,0.0016343411855842126,0.004192876642946189,0.3897899520449086
f08,window34,34,60,0,normal,First Rest,2013-07-03 19:43:58,2013-07-03 19:44:58,1.0,0.0,1.0,1.0,81,1.0,69,0.745703125,0.761322463768116,0.11746672826380375,0.18793034254451052,0.11746672826380375,0.0019457021293901341,0.0033429844094350074,0.5820254871362006
f08,window35,35,60,0,normal,First Rest,2013-07-03 19:44:28,2013-07-03 19:45:28,1.0,0.0,1.0,1.0,81,1.0,62,0.7458984375,0.7247983870967742,0.12078173703598902,0.19020209740853689,0.12078173703598902,0.0009801654107151137,0.005618980735231571,0.17443829350924422
f08,window36,36,60,0,normal,First Rest,2013-07-03 19:44:58,2013-07-03 19:45:58,1.0,0.0,1.0,1.0,86,1.0,54,0.6955882352941176,0.6458333333333334,0.09413501188698582,0.1365870743939903,0.09413501188698582,0.0009360748312694716,0.0008010484186563775,1.1685621111887068
f08,window37,37,60,1,stress,Real Opinion,2013-07-03 19:45:58,2013-07-03 19:46:58,0.6,0.6,0.36666666666666664,0.9666666666666667,78,0.974025974025974,40,0.7650162337662337,0.671875,0.11920144451725408,0.18472505881923337,0.11920144451725408,0.0024773513752133548,0.0031527452402678466,0.7857759464900144
f08,window38,38,60,1,stress,Opposite Opinion,2013-07-03 19:47:28,2013-07-03 19:48:28,0.6166666666666667,0.6166666666666667,0.3333333333333333,0.95,97,1.0,68,0.6188151041666666,0.5932904411764706,0.07488552980429576,0.1001580199712047,0.07488552980429576,0.0021665833062011843,0.001238405596247185,1.7494941178937757
f08,window39,39,60,0,normal,Second Rest,2013-07-03 19:48:28,2013-07-03 19:49:28,1.0,0.0,1.0,1.0,72,0.9859154929577465,51,0.8301056338028169,0.7815563725490197,0.10137922736563623,0.15646859708900057,0.10137922736563623,0.0019112313701728915,0.0022308077511274268,0.8567440960373995
f08,window40,40,60,0,normal,Second Rest,2013-07-03 19:48:58,2013-07-03 19:49:58,1.0,0.0,1.0,1.0,79,1.0,64,0.7526041666666666,0.785888671875,0.1040368542844696,0.1580133632521941,0.1040368542844696,0.0006057303485511092,0.0029170079195080007,0.20765468084614427
f08,window41,41,60,0,normal,Second Rest,2013-07-03 19:49:28,2013-07-03 19:50:28,1.0,0.0,1.0,1.0,86,1.0,65,0.7022058823529411,0.7331730769230769,0.12838879072115383,0.20408053495150819,0.12838879072115383,0.0013077359572812835,0.003723009771277418,0.35125772899397484
f08,window42,42,60,0,normal,Second Rest,2013-07-03 19:49:58,2013-07-03 19:50:58,1.0,0.0,1.0,1.0,87,1.0,49,0.6916787790697675,0.6559311224489796,0.08790731748618916,0.12037758656142832,0.08790731748618916,0.0009906712278803117,0.0011601623146811233,0.8539074363509237
f08,window43,43,60,0,normal,Second Rest,2013-07-03 19:50:28,2013-07-03 19:51:28,1.0,0.0,1.0,1.0,82,1.0,56,0.7330246913580247,0.6955915178571429,0.11008978298951386,0.14758652604643333,0.11008978298951386,0.004539656458254279,0.0015850210862827481,2.864098463762936
f08,window44,44,60,0,normal,Second Rest,2013-07-03 19:50:58,2013-07-03 19:51:58,1.0,0.0,1.0,1.0,83,1.0,56,0.725609756097561,0.7025669642857143,0.10009082639871296,0.1388300854052765,0.10009082639871296,0.0014578370495943512,0.002433623584107017,0.599039662137924
f08,window45,45,60,0,normal,Second Rest,2013-07-03 19:51:28,2013-07-03 19:52:28,1.0,0.0,1.0,1.0,81,1.0,60,0.742578125,0.6986979166666667,0.08723414162132692,0.1276694568065173,0.08723414162132692,0.0031946542060518105,0.001936990327065496,1.6492876404249532
f08,window46,46,60,0,normal,Second Rest,2013-07-03 19:51:58,2013-07-03 19:52:58,1.0,0.0,1.0,1.0,83,1.0,62,0.7214176829268293,0.6849798387096774,0.07259639446063187,0.11091927955891552,0.07259639446063187,0.0002777723610360611,0.0012269620935072615,0.22639033634857536
f08,window47,47,60,0,normal,Second Rest,2013-07-03 19:52:28,2013-07-03 19:53:28,1.0,0.0,1.0,1.0,85,1.0,62,0.7096354166666666,0.6912802419354839,0.08538290086913518,0.12416472978648493,0.08538290086913518,0.0012371949354987196,0.0019317981512489161,0.6404369600927858
f08,window48,48,60,0,normal,Second Rest,2013-07-03 19:52:58,2013-07-03 19:53:58,1.0,0.0,1.0,1.0,84,1.0,61,0.71875,0.7069672131147541,0.10768437748591182,0.15242719402772809,0.10768437748591182,0.0017845526362124642,0.0026836982580125714,0.664960239432441
f08,window49,49,60,0,normal,Second Rest,2013-07-03 19:53:28,2013-07-03 19:54:28,1.0,0.0,1.0,1.0,81,1.0,70,0.7400390625,0.7399553571428571,0.13075575826523017,0.20999394778632088,0.13075575826523017,0.0005496877658975921,0.003579089880097005,0.1535831131132962
f08,window50,50,60,0,normal,Second Rest,2013-07-03 19:53:58,2013-07-03 19:54:58,1.0,0.0,1.0,1.0,82,1.0,69,0.7253086419753086,0.7515851449275363,0.12009585259335115,0.19697819132699915,0.12009585259335115,0.00029693262201540974,0.004767436393330529,0.062283499457026374
f08,window51,51,60,0,normal,Second Rest,2013-07-03 19:54:28,2013-07-03 19:55:28,1.0,0.0,1.0,1.0,85,1.0,77,0.7057291666666666,0.7159090909090909,0.12086629042401303,0.1760118188129482,0.12086629042401303,0.0015366374295597443,0.0030995801554735826,0.4957566355708464
f08,window52,52,60,0,normal,Second Rest,2013-07-03 19:54:58,2013-07-03 19:55:58,1.0,0.0,1.0,1.0,85,1.0,72,0.7057291666666666,0.7230902777777778,0.12039088756320461,0.1831114197243053,0.12039088756320461,0.0008437030563497159,0.0037912957673688834,0.2225368602500871
f08,window53,53,60,0,normal,Second Rest,2013-07-03 19:55:28,2013-07-03 19:56:28,1.0,0.0,1.0,1.0,82,1.0,68,0.7228009259259259,0.7552849264705882,0.113138071729312,0.18714012416572026,0.113138071729312,0.0015775214919954265,0.0016240143671065015,0.9713716355884763
f08,window54,54,60,0,normal,Second Rest,2013-07-03 19:55:58,2013-07-03 19:56:58,1.0,0.0,1.0,1.0,82,1.0,71,0.7322530864197531,0.7519806338028169,0.11794953461009984,0.18736974642401585,0.11794953461009984,0.0012089577584027769,0.00409656887711513,0.2951147154284257
f08,window55,55,60,0,normal,Second Rest,2013-07-03 19:56:28,2013-07-03 19:57:28,1.0,0.0,1.0,1.0,83,1.0,72,0.7284679878048781,0.7506510416666666,0.12734980760558226,0.19842372345989817,0.12734980760558226,0.001019934372939625,0.0026499257995761956,0.3848916724772987
f08,window56,56,60,0,normal,Second Rest,2013-07-03 19:56:58,2013-07-03 19:57:58,1.0,0.0,1.0,1.0,84,1.0,62,0.7198795180722891,0.6789314516129032,0.09314647045581863,0.12579791439604013,0.09314647045581863,0.002019500725850881,0.0021203669220807657,0.9524298388267148
f08,window57,57,60,0,normal,Second Rest,2013-07-03 19:57:28,2013-07-03 19:58:28,1.0,0.0,1.0,1.0,84,1.0,58,0.7166792168674698,0.6592133620689655,0.06936058800527768,0.09553759909016073,0.06936058800527768,0.0006214849100109603,0.0012818494150387703,0.4848345700513996
f08,window58,58,60,0,normal,Second Rest,2013-07-03 19:57:58,2013-07-03 19:58:58,1.0,0.0,1.0,1.0,89,1.0,60,0.6743607954545454,0.63984375,0.06972701841004078,0.10021411796029202,0.06972701841004078,0.0008536435375126757,0.0004127055116593729,2.068408376908791
f09,window1,1,60,1,stress,TMCT,2013-06-30 12:17:44,2013-06-30 12:18:44,1.0,1.0,0.0,1.0,67,1.0,61,0.9036458333333334,0.9070184426229508,0.13052671480073702,0.17963087876021389,0.13052671480073702,0.0005234427887696654,0.003656803791363669,0.1431421587359673
f09,window2,2,60,1,stress,TMCT,2013-06-30 12:18:14,2013-06-30 12:19:14,1.0,1.0,0.0,1.0,76,1.0,61,0.79375,0.7353995901639344,0.12576192138614006,0.13770108402502382,0.12576192138614006,0.0015827437811462661,0.0031429752881533294,0.5035813635290194
f09,window3,3,60,1,stress,TMCT,2013-06-30 12:18:44,2013-06-30 12:19:44,1.0,1.0,0.0,1.0,91,1.0,84,0.6600694444444445,0.6402529761904762,0.08874853908964954,0.06629126073623882,0.08874853908964954,0.0020201261622702946,0.001351010290313828,1.4952707442376598
f09,window4,4,60,1,stress,TMCT,2013-06-30 12:19:14,2013-06-30 12:20:14,1.0,1.0,0.0,1.0,88,1.0,83,0.6774425287356322,0.6637801204819277,0.10719814827392765,0.10397435245284196,0.10719814827392765,0.0022784079474893015,0.0018100877015518916,1.2587279309924553
f09,window5,5,60,1,stress,TMCT,2013-06-30 12:19:44,2013-06-30 12:20:44,1.0,1.0,0.0,1.0,82,1.0,71,0.7260802469135802,0.711487676056338,0.08423840444227067,0.1258065496960654,0.08423840444227067,0.00216849133643146,0.0017599950963238216,1.2321007830992725
f09,window6,6,60,1,stress,TMCT,2013-06-30 12:20:14,2013-06-30 12:21:14,1.0,1.0,0.0,1.0,85,1.0,74,0.7103794642857143,0.6970016891891891,0.08834420096095966,0.1167407294066525,0.08834420096095966,0.0009708638822771224,0.0024207816778903765,0.4010538790607483
f09,window7,7,60,1,stress,TMCT,2013-06-30 12:20:44,2013-06-30 12:21:44,1.0,1.0,0.0,1.0,82,1.0,73,0.7368827160493827,0.7303082191780822,0.10267281639735837,0.1499941224253563,0.10267281639735837,0.0010982068203577082,0.0022959800825159095,0.4783172244047977
f09,window8,8,60,1,stress,TMCT,2013-06-30 12:21:14,2013-06-30 12:22:14,0.95,0.95,0.05,1.0,83,1.0,66,0.7170350609756098,0.7421875,0.09140250656022746,0.12439758685515011,0.09140250656022746,0.0008927748907181273,0.003175144152550508,0.2811761758914112
f09,window9,9,60,0,normal,First Rest,2013-06-30 12:22:14,2013-06-30 12:23:14,1.0,0.0,1.0,1.0,79,1.0,62,0.7636217948717948,0.7762096774193549,0.12356708291016746,0.1683339589070235,0.12356708291016746,0.002166667017609286,0.005326222657116837,0.4067924225274756
f09,window10,10,60,0,normal,First Rest,2013-06-30 12:22:44,2013-06-30 12:23:44,1.0,0.0,1.0,1.0,77,1.0,61,0.7798108552631579,0.7838114754098361,0.11541713731300082,0.1415766411259287,0.11541713731300082,0.0021449598122872068,0.0035062574617626377,0.6117519422572322
f09,window11,11,60,0,normal,First Rest,2013-06-30 12:23:14,2013-06-30 12:24:14,1.0,0.0,1.0,1.0,66,1.0,60,0.9055288461538461,0.9416666666666667,0.12798730744904183,0.13837058273843064,0.12798730744904183,0.0023703307336776958,0.002218404881864715,1.0684842758213176
f09,window12,12,60,0,normal,First Rest,2013-06-30 12:23:44,2013-06-30 12:24:44,1.0,0.0,1.0,1.0,59,1.0,58,1.0202047413793103,1.0202047413793103,0.11181125302468602,0.16744438884376853,0.11181125302468602,0.0006839399087622702,0.0015078847968625175,0.4535757043146506
f09,window13,13,60,0,normal,First Rest,2013-06-30 12:24:14,2013-06-30 12:25:14,1.0,0.0,1.0,1.0,58,1.0,56,1.028782894736842,1.0343191964285714,0.10336736109181861,0.13962714147458452,0.10336736109181861,0.0036918985774484826,0.00438206882619025,0.8425012759688217
f09,window14,14,60,0,normal,First Rest,2013-06-30 12:24:44,2013-06-30 12:25:44,1.0,0.0,1.0,1.0,61,1.0,58,0.9927083333333333,0.9911099137931034,0.11508026639792206,0.14578437461394464,0.11508026639792206,0.0028245636829294933,0.002538344316475199,1.1127582907474685
f09,window15,15,60,0,normal,First Rest,2013-06-30 12:25:14,2013-06-30 12:26:14,1.0,0.0,1.0,1.0,63,1.0,58,0.9569052419354839,0.9781788793103449,0.1048132630132534,0.14082283841826027,0.1048132630132534,0.0011774624678828358,0.004750154516595388,0.24787877189451232
f09,window16,16,60,0,normal,First Rest,2013-06-30 12:25:44,2013-06-30 12:26:44,1.0,0.0,1.0,1.0,63,1.0,57,0.9606854838709677,0.9868421052631579,0.09053276621118217,0.11621621292797932,0.09053276621118217,0.0008773249862389811,0.0017174384534620257,0.5108334359641608
f09,window17,17,60,0,normal,First Rest,2013-06-30 12:26:14,2013-06-30 12:27:14,1.0,0.0,1.0,1.0,62,1.0,59,0.9610655737704918,0.971927966101695,0.11047718196463154,0.14707719483055195,0.11047718196463154,0.0004673032571802811,0.0050249580410225096,0.09299644959526694
f09,window18,18,60,0,normal,First Rest,2013-06-30 12:26:44,2013-06-30 12:27:44,1.0,0.0,1.0,1.0,60,1.0,56,1.0090042372881356,1.0159040178571428,0.10669104362438488,0.14622680954443837,0.10669104362438488,0.00149695451182716,0.004072747409488492,0.3675539780197581
f09,window19,19,60,0,normal,First Rest,2013-06-30 12:27:14,2013-06-30 12:28:14,1.0,0.0,1.0,1.0,60,1.0,56,1.0095338983050848,1.0172991071428572,0.12316165534539186,0.18926723981762353,0.12316165534539186,0.001869501993490977,0.004559006274362403,0.410067870273426
f09,window20,20,60,0,normal,First Rest,2013-06-30 12:27:44,2013-06-30 12:28:44,1.0,0.0,1.0,1.0,63,1.0,60,0.9493447580645161,0.9502604166666667,0.13605094842953644,0.20321665142220566,0.13605094842953644,0.002908548704296359,0.004836561220364232,0.601367081233249
f09,window21,21,60,0,normal,First Rest,2013-06-30 12:28:14,2013-06-30 12:29:14,1.0,0.0,1.0,1.0,63,1.0,59,0.9402721774193549,0.934322033898305,0.12013092523039483,0.1928344958252346,0.12013092523039483,0.0009123865994624435,0.003860607786153113,0.23633237303590154
f09,window22,22,60,0,normal,First Rest,2013-06-30 12:28:44,2013-06-30 12:29:44,1.0,0.0,1.0,1.0,61,1.0,58,0.9934895833333334,1.0045797413793103,0.11867797202652929,0.17997033899136453,0.11867797202652929,0.0009285210282563674,0.003923814198892455,0.2366373587512003
f09,window23,23,60,0,normal,First Rest,2013-06-30 12:29:14,2013-06-30 12:30:14,1.0,0.0,1.0,1.0,59,1.0,55,1.0202047413793103,1.0400568181818182,0.11627060379040408,0.17841867846834,0.11627060379040408,0.0009959712770123933,0.004299303128612874,0.23165877055376025
f09,window24,24,60,0,normal,First Rest,2013-06-30 12:29:44,2013-06-30 12:30:44,1.0,0.0,1.0,1.0,61,1.0,57,0.9770833333333333,0.9958881578947368,0.12739368995028957,0.17428054837649185,0.12739368995028957,0.0033136944460440505,0.003321215720468858,0.9977353851547632
f09,window25,25,60,0,normal,First Rest,2013-06-30 12:30:14,2013-06-30 12:31:14,1.0,0.0,1.0,1.0,65,1.0,58,0.9267578125,0.9458512931034483,0.1355096789568933,0.19286015238299742,0.1355096789568933,0.0020857162074749322,0.0043401251293681,0.4805659157985157
f09,window26,26,60,0,normal,First Rest,2013-06-30 12:30:44,2013-06-30 12:31:44,1.0,0.0,1.0,1.0,64,1.0,57,0.9360119047619048,0.9443530701754386,0.1323891130732088,0.20130321432103895,0.1323891130732088,0.0007643613026985396,0.005886177227724324,0.12985699769594808
f09,window27,27,60,0,normal,First Rest,2013-06-30 12:31:14,2013-06-30 12:32:14,1.0,0.0,1.0,1.0,64,1.0,58,0.9372519841269841,0.9318426724137931,0.13889920053646296,0.19452968121857395,0.13889920053646296,0.0033911926020956215,0.0074192508351420584,0.4570801927915528
f09,window28,28,60,0,normal,First Rest,2013-06-30 12:31:44,2013-06-30 12:32:44,1.0,0.0,1.0,1.0,63,1.0,53,0.9533770161290323,0.9330778301886793,0.15807825904455067,0.2226114369545751,0.15807825904455067,0.001121162864484259,0.006084341022920807,0.18427022092624934
f09,window29,29,60,0,normal,First Rest,2013-06-30 12:32:14,2013-06-30 12:33:14,1.0,0.0,1.0,1.0,62,1.0,51,0.9725922131147541,0.9849877450980392,0.13547418594754762,0.1980495716039295,0.13547418594754762,0.0036040283492845774,0.007378607542277841,0.4884428841938356
f09,window30,30,60,0,normal,First Rest,2013-06-30 12:32:44,2013-06-30 12:33:44,1.0,0.0,1.0,1.0,64,1.0,57,0.9446924603174603,0.9673793859649122,0.14177105796141945,0.22454264342551475,0.14177105796141945,0.0017495648378177337,0.005938007923717183,0.2946383467812062
f09,window31,31,60,0,normal,First Rest,2013-06-30 12:33:14,2013-06-30 12:34:14,1.0,0.0,1.0,1.0,64,1.0,58,0.9317956349206349,0.9657866379310345,0.14114656918152044,0.22720200504505067,0.14114656918152044,0.0032058966616513515,0.005616423703584038,0.5708074801417771
f09,window32,32,60,0,normal,First Rest,2013-06-30 12:33:44,2013-06-30 12:34:44,1.0,0.0,1.0,1.0,65,1.0,58,0.933837890625,0.9760237068965517,0.12855974907559367,0.20678219151048088,0.12855974907559367,0.00047398681725925574,0.005388548609256691,0.08796187092847597
f09,window33,33,60,0,normal,First Rest,2013-06-30 12:34:14,2013-06-30 12:35:14,1.0,0.0,1.0,1.0,63,1.0,54,0.9556451612903226,0.9872685185185185,0.13176411084610437,0.19173912741923743,0.13176411084610437,0.0012017639282526338,0.003460413025489736,0.34728915866410304
f09,window34,34,60,0,normal,First Rest,2013-06-30 12:34:44,2013-06-30 12:35:44,1.0,0.0,1.0,1.0,69,0.9852941176470589,51,0.8766084558823529,0.8697916666666666,0.1475087581868618,0.15524677935467776,0.1475087581868618,0.0022652942351291186,0.0038810075347541803,0.5836871520716077
f09,window35,35,60,1,stress,Real Opinion,2013-06-30 12:35:44,2013-06-30 12:36:44,0.6333333333333333,0.6333333333333333,0.1,0.7333333333333333,85,0.9880952380952381,48,0.6966145833333334,0.6246744791666666,0.10128616168661886,0.12706080488607757,0.10128616168661886,0.004263940195457037,0.0018885039048030599,2.257840285430438
f09,window36,36,60,1,stress,Opposite Opinion,2013-06-30 12:36:14,2013-06-30 12:37:14,0.6333333333333333,0.6333333333333333,0.0,0.6333333333333333,84,1.0,49,0.7127259036144579,0.6776147959183674,0.11772067812895926,0.13136852906875185,0.11772067812895926,0.004645552234075196,0.0014997048689423488,3.0976442967418136
f09,window37,37,60,1,stress,Opposite Opinion,2013-06-30 12:36:44,2013-06-30 12:37:44,0.6666666666666666,0.6666666666666666,0.23333333333333334,0.9,80,1.0,54,0.7389240506329114,0.7326388888888888,0.1296748329750178,0.19764235376052372,0.1296748329750178,0.0010098450083007192,0.001959844088950052,0.5152680327962843
f09,window38,38,60,0,normal,Second Rest,2013-06-30 12:37:44,2013-06-30 12:38:44,1.0,0.0,1.0,1.0,63,1.0,56,0.9533770161290323,0.9771205357142857,0.12189089173928758,0.16409293548862097,0.12189089173928758,0.0026760659352561083,0.0021292450887647725,1.2568144218703166
f09,window39,39,60,0,normal,Second Rest,2013-06-30 12:38:14,2013-06-30 12:39:14,1.0,0.0,1.0,1.0,62,1.0,59,0.9605532786885246,0.960010593220339,0.1261622078714029,0.14078953497091887,0.1261622078714029,0.002229794993740889,0.002934982398450704,0.7597302780820546
f09,window40,40,60,0,normal,Second Rest,2013-06-30 12:38:44,2013-06-30 12:39:44,1.0,0.0,1.0,1.0,66,1.0,58,0.9105769230769231,0.9253771551724138,0.13957471482708508,0.18193495801348464,0.13957471482708508,0.0053925580762431,0.0037529489894674055,1.4368855242576524
f09,window41,41,60,0,normal,Second Rest,2013-06-30 12:39:14,2013-06-30 12:40:14,1.0,0.0,1.0,1.0,65,1.0,58,0.923828125,0.9439655172413793,0.1348813411174022,0.21897505653332283,0.1348813411174022,0.0008932125773594839,0.005055826979802404,0.17666992579607482
f09,window42,42,60,0,normal,Second Rest,2013-06-30 12:39:44,2013-06-30 12:40:44,1.0,0.0,1.0,1.0,65,1.0,59,0.930908203125,0.9626588983050848,0.1110091656929916,0.18709546878440209,0.1110091656929916,0.0014440756164915522,0.002438776361922959,0.5921312175393187
f09,window43,43,60,0,normal,Second Rest,2013-06-30 12:40:14,2013-06-30 12:41:14,1.0,0.0,1.0,1.0,66,1.0,57,0.9100961538461538,0.9468201754385965,0.10339045981458335,0.17289924117949862,0.10339045981458335,0.0009900027019838233,0.004089055128913239,0.2421103826611747
f09,window44,44,60,0,normal,Second Rest,2013-06-30 12:40:44,2013-06-30 12:41:44,1.0,0.0,1.0,1.0,63,1.0,60,0.9611895161290323,0.97265625,0.09680882316290959,0.1614469423720102,0.09680882316290959,0.0007125834191117909,0.0008134856138836775,0.8759631479035414
f09,window45,45,60,0,normal,Second Rest,2013-06-30 12:41:14,2013-06-30 12:42:14,1.0,0.0,1.0,1.0,71,1.0,58,0.8506696428571429,0.9065193965517241,0.12899369680563513,0.09680688748695662,0.12899369680563513,0.0016221711890704814,0.001543530274926568,1.0509487344831345
f09,window46,46,60,0,normal,Second Rest,2013-06-30 12:41:44,2013-06-30 12:42:44,1.0,0.0,1.0,1.0,76,1.0,64,0.7825,0.795654296875,0.09821343731204117,0.09617804850322598,0.09821343731204117,0.004495927177824317,0.0007167980675463016,6.272236744742483
f09,window47,47,60,0,normal,Second Rest,2013-06-30 12:42:14,2013-06-30 12:43:14,1.0,0.0,1.0,1.0,72,1.0,63,0.8307658450704225,0.8311011904761905,0.11461231853553396,0.15875015875023812,0.11461231853553396,0.0018587407014692755,0.0028649630148149187,0.6487834893007696
f09,window48,48,60,0,normal,Second Rest,2013-06-30 12:42:44,2013-06-30 12:43:44,1.0,0.0,1.0,1.0,71,1.0,56,0.8363839285714286,0.8543526785714286,0.13093163792525297,0.17607220239022814,0.13093163792525297,0.0056030089844604355,0.002395706361105105,2.338771176395695
f09,window49,49,60,0,normal,Second Rest,2013-06-30 12:43:14,2013-06-30 12:44:14,1.0,0.0,1.0,1.0,67,1.0,54,0.8946496212121212,0.9314236111111112,0.13705659866090691,0.21697392189620132,0.13705659866090691,0.0035807872832109293,0.005608045287803502,0.6385089811950169
f09,window50,50,60,0,normal,Second Rest,2013-06-30 12:43:44,2013-06-30 12:44:44,1.0,0.0,1.0,1.0,66,1.0,53,0.9170673076923077,0.9484080188679245,0.1296519723465064,0.1985784629548714,0.1296519723465064,0.0010857320310709115,0.008711751807548726,0.12462843926868136
f09,window51,51,60,0,normal,Second Rest,2013-06-30 12:44:14,2013-06-30 12:45:14,1.0,0.0,1.0,1.0,79,0.9871794871794872,42,0.7644230769230769,0.7790178571428571,0.1319924538208388,0.14905300022139775,0.1319924538208388,0.004600363425238076,0.0009014206622129761,5.103459037586562
f09,window52,52,60,0,normal,Second Rest,2013-06-30 12:44:44,2013-06-30 12:45:44,1.0,0.0,1.0,1.0,80,0.9873417721518988,43,0.7403085443037974,0.6962209302325582,0.09889597261332066,0.12446406687655831,0.09889597261332066,0.0023669190618382215,0.002225265897513031,1.0636567362504872
f09,window53,53,60,0,normal,Second Rest,2013-06-30 12:45:14,2013-06-30 12:46:14,1.0,0.0,1.0,1.0,70,1.0,64,0.8586956521739131,0.856689453125,0.12835924089346978,0.13183507633096161,0.12835924089346978,0.002438231017822484,0.0013697135892476512,1.7801028163572081
f09,window54,54,60,0,normal,Second Rest,2013-06-30 12:45:44,2013-06-30 12:46:44,1.0,0.0,1.0,1.0,67,1.0,59,0.9022253787878788,0.9152542372881356,0.14088086979278208,0.1906280914107724,0.14088086979278208,0.0037747922405207083,0.0043186206562844335,0.8740735852841465
f09,window55,55,60,0,normal,Second Rest,2013-06-30 12:46:14,2013-06-30 12:47:14,1.0,0.0,1.0,1.0,64,1.0,56,0.9397321428571429,0.9556361607142857,0.1367514879717659,0.18609797792121127,0.1367514879717659,0.005197104158653176,0.005300544906650133,0.9804848841357462
f09,window56,56,60,0,normal,Second Rest,2013-06-30 12:46:44,2013-06-30 12:47:44,1.0,0.0,1.0,1.0,64,1.0,57,0.9387400793650794,0.9506578947368421,0.12618644293526776,0.18705770004819752,0.12618644293526776,0.00247337533382868,0.005262321410062721,0.47001601405399523
f09,window57,57,60,0,normal,Second Rest,2013-06-30 12:47:14,2013-06-30 12:48:14,1.0,0.0,1.0,1.0,68,1.0,62,0.8875932835820896,0.9034778225806451,0.13900625769918792,0.20096582561103415,0.13900625769918792,0.0020277229543775835,0.0029704338649334514,0.6826352804266228
f09,window58,58,60,0,normal,Second Rest,2013-06-30 12:47:44,2013-06-30 12:48:44,1.0,0.0,1.0,1.0,65,1.0,60,0.926513671875,0.92578125,0.13953935680070395,0.1987384903660237,0.13953935680070395,0.004248013764242481,0.004761529816003655,0.8921531374149481
f09,window59,59,60,0,normal,Second Rest,2013-06-30 12:48:14,2013-06-30 12:49:14,1.0,0.0,1.0,1.0,68,1.0,53,0.8861940298507462,0.926002358490566,0.1581881837195627,0.220949620900244,0.1581881837195627,0.009305942134964357,0.005247632609275945,1.7733600706945005
